"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CompoundName","CleanName","LipidABV","Formula","Mass","RT","LargerLipidGroup.ABV","LargerLipidGroup","LIPIDClass_CommonName","LipidClass_LIPID_MAPS","LIPID_MAPS"
"154","Cer_AP.t18:0_16:0__Np",0.340619145505939,4.06821861076465,2.02586848096226,0.0480305764267309,0.183906549212877,-4.57352705233753,"Cer_AP.t18:0_16:0__Np",53,2.03532853423801,0.0470302093294214,0.181870975612779,"Cer_AP t18:0_16:0","Cer AP t18:0 16:0","Cer_AP","C34 H69 N O5",571.5175,7.47,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"155","Cer_AP.t18:0_16:0__Np",0.340619145505939,4.06821861076465,2.02586848096226,0.0480305764267309,0.183906549212877,-4.57352705233753,"Cer_AP.t18:0_16:0__Np",53,2.03532853423801,0.0470302093294214,0.181870975612779,"Cer_AP t18:0_16:0","Cer AP t18:0 16:0","Cer_AP","C34 H69 N O5",571.5176,7.44,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"156","Cer_AP.t18:0_24:0__Np",0.313359818709481,3.52229029397456,2.51338955689802,0.0187849470656024,0.090728955951706,-3.4190375243842,"Cer_AP.t18:0_24:0__Np",27,2.56651674818955,0.0166463245832779,0.0824524332550447,"Cer_AP t18:0_24:0","Cer AP t18:0 24:0","Cer_AP","C42 H85 N O5",683.6426,11.1,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"157","Cer_AP.t18:0_24:1__Np",0.672896825852859,2.01350564333113,2.79808963340408,0.00998530248104067,0.0603866322272755,-2.82947457590637,"Cer_AP.t18:0_24:1__Np",26,2.73331791726249,0.0115849207732302,0.0664278215765512,"Cer_AP t18:0_24:1","Cer AP t18:0 24:1","Cer_AP","C42 H83 N O5",681.6267,10.15,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"158","Cer_AP.t18:0_28:2__Np",0.380036353043617,-2.28709693512246,1.0142066108343,0.320219834281271,0.516254691278947,-5.71731832738487,"Cer_AP.t18:0_28:2__Np",27,1.01745810751176,0.318681664102249,0.516593981972422,"Cer_AP t18:0_28:2","Cer AP t18:0 28:2","Cer_AP","C46 H89 N O5",735.6729,11.39,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"159","Cer_AP.t18:0_29:1__Np",-0.027567809499499,0.497937978966143,-0.166907342098086,0.868788416354373,0.95001476145578,-6.20689316080995,"Cer_AP.t18:0_29:1__Np",27,-0.168967617271523,0.867181811821259,0.949395227035407,"Cer_AP t18:0_29:1","Cer AP t18:0 29:1","Cer_AP","C47 H93 N O5",751.7053,12.1,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"160","Cer_AP.t18:0_32:1__Np",0.118953950317912,-0.608351469348979,0.785468676978119,0.43988126465495,0.623715155802725,-5.88759792556354,"Cer_AP.t18:0_32:1__Np",26,0.740805937197452,0.465997889728812,0.650385543938054,"Cer_AP t18:0_32:1","Cer AP t18:0 32:1","Cer_AP","C50 H99 N O5",793.7521,10.32,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"161","Cer_AP.t18:1_15:0__Np",1.2675075730718,-5.13997284906774,0.423997587326082,0.675351939953091,0.803992973838113,-6.10225960151724,"Cer_AP.t18:1_15:0__Np",26,0.424387621724921,0.675063288728631,0.804463232337499,"Cer_AP t18:1_15:0","Cer AP t18:1 15:0","Cer_AP","C33 H65 N O5",555.4864,5.76,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"162","Cer_AP.t19:0_16:0__Np",0.522439484070107,1.55501037397541,1.69416164954495,0.103202594963868,0.288768799370053,-4.84091601340514,"Cer_AP.t19:0_16:0__Np",26,1.67067229207314,0.107778088501171,0.29648769690296,"Cer_AP t19:0_16:0","Cer AP t19:0 16:0","Cer_AP","C35 H71 N O5",585.533,7.9,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"163","Cer_AP.t19:0_24:0__Np",-0.283849684199044,-1.26452662300963,-0.164950143105046,0.870312502017805,0.950030039397283,-6.20721748304026,"Cer_AP.t19:0_24:0__Np",27,-0.165138450810613,0.870163096894751,0.949395227035407,"Cer_AP t19:0_24:0","Cer AP t19:0 24:0","Cer_AP","C43 H87 N O5",697.6575,10.61,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"164","Cer_AP.t20:0_23:0__Np",1.84428965386877,0.243178071547839,3.08079071115824,0.00512599707447436,0.0350980034981656,-2.2285756497341,"Cer_AP.t20:0_23:0__Np",26,3.07170244974215,0.00523043138106531,0.0362394174259525,"Cer_AP t20:0_23:0","Cer AP t20:0 23:0","Cer_AP","C43 H87 N O5",697.658,10.59,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"165","Cer_AP.t20:0_24:0__Np",1.01469328634816,4.83640796473594,4.38137525254316,0.000201115976560452,0.00900380756601408,0.747589271393537,"Cer_AP.t20:0_24:0__Np",26,4.27196550331464,0.000264483090084885,0.00991756505607084,"Cer_AP t20:0_24:0","Cer AP t20:0 24:0","Cer_AP","C44 H89 N O5",711.674,11.83,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"166","Cer_AP.t20:0_30:0__Np",0.295853211430923,-0.412457349466588,1.84440870507676,0.0770303914030956,0.247841692292886,-4.6306932019529,"Cer_AP.t20:0_30:0__Np",27,1.86845504206745,0.0734611585864932,0.245010855572144,"Cer_AP t20:0_30:0","Cer AP t20:0 30:0","Cer_AP","C50 H101 N O5",795.7678,10.96,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"167","Cer_AP.t21:0_28:0__Np",0.438952635166006,1.40374457522185,1.50438720135835,0.145037419473204,0.344537869932264,-5.13971567180773,"Cer_AP.t21:0_28:0__Np",27,1.51133783117497,0.143240737188417,0.339576818915108,"Cer_AP t21:0_28:0","Cer AP t21:0 28:0","Cer_AP","C49 H99 N O5",781.7519,13.37,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"168","Cer_AP.t22:0_24:0__Np",1.07237452154606,5.29704570309254,4.01829046085587,0.000504786438926278,0.0108809521279664,-0.103608871828519,"Cer_AP.t22:0_24:0__Np",26,3.94303730396012,0.000608408100033757,0.0127474289218036,"Cer_AP t22:0_24:0","Cer AP t22:0 24:0","Cer_AP","C46 H93 N O5",739.7054,12.5,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"169","Cer_AP.t22:0_26:2__Np",-1.12395676659123,-4.70224435055497,-0.722922586767157,0.476450723738466,0.659407082978969,-5.96235572583755,"Cer_AP.t22:0_26:2__Np",27,-0.723764545037509,0.475928788475054,0.658717134108161,"Cer_AP t22:0_26:2","Cer AP t22:0 26:2","Cer_AP","C48 H93 N O5",763.7046,12.1,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"170","Cer_AP.t22:0_27:0__Np",1.14519012028344,2.69814303035227,4.11157001515805,0.000398723194881653,0.0105388393084337,0.114355971249172,"Cer_AP.t22:0_27:0__Np",26,4.04106298051625,0.000474951222671369,0.0124187927009306,"Cer_AP t22:0_27:0","Cer AP t22:0 27:0","Cer_AP","C49 H99 N O5",781.7521,13.37,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"171","Cer_AP.t22:0_30:1__Np",3.72378982367085,-12.8020831084686,0.97311986420881,0.340221094448833,0.53547033850752,-5.72818525113687,"Cer_AP.t22:0_30:1__Np",26,0.974076709163836,0.339734728020735,0.537297857902358,"Cer_AP t22:0_30:1","Cer AP t22:0 30:1","Cer_AP","C52 H103 N O5",821.7832,13.55,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"172","Cer_AP.t23:2_23:0__Np",0.152858743140207,-0.49289005399089,0.587313491047147,0.562490209059263,0.702509231056848,-6.02069078177446,"Cer_AP.t23:2_23:0__Np",26,0.575734920252395,0.570154014660441,0.708280974455447,"Cer_AP t23:2_23:0","Cer AP t23:2 23:0","Cer_AP","C46 H89 N O5",735.6736,11.18,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"173","Cer_AP.t24:0_15:0__Np",0.762339929378245,-0.500719963559527,3.08779235340973,0.00504077722539005,0.0350980034981656,-2.21338307864605,"Cer_AP.t24:0_15:0__Np",26,3.02001442112948,0.00591724915992134,0.0391345342167525,"Cer_AP t24:0_15:0","Cer AP t24:0 15:0","Cer_AP","C39 H79 N O5",641.5951,8.82,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"174","Cer_AP.t25:1_15:0__Np",0.118674822982867,-1.83117444809997,0.187724626042206,0.852611007994359,0.943383282609728,-6.20320746461874,"Cer_AP.t25:1_15:0__Np",27,0.188062313477951,0.852345968374242,0.943987352224184,"Cer_AP t25:1_15:0","Cer AP t25:1 15:0","Cer_AP","C40 H79 N O5",653.5955,9.01,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"175","Cer_AP.t26:1_18:0__Np",0.364466026323534,0.0599085454957994,1.16427312057474,0.255326776665029,0.461672077854454,-5.56162959882865,"Cer_AP.t26:1_18:0__Np",27,1.16910270637085,0.253389080420234,0.458873754725578,"Cer_AP t26:1_18:0","Cer AP t26:1 18:0","Cer_AP","C44 H87 N O5",709.658,11.36,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"176","Cer_AP.t29:1_21:0__Np",-0.187540173329938,1.04763948787387,-0.922274885992749,0.36521900362111,0.560098709110635,-5.80295885810712,"Cer_AP.t29:1_21:0__Np",27,-0.930072404735641,0.361228158862222,0.556594058567544,"Cer_AP t29:1_21:0","Cer AP t29:1 21:0","Cer_AP","C50 H99 N O5",793.752,13.01,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"177","Cer_AP.t30:0__Np",0.236361041635762,-1.19182695398261,1.03190126305106,0.312427659959572,0.507199891574991,-5.67178525806391,"Cer_AP.t30:0__Np",26,1.00555755583807,0.324659740096369,0.520828050077812,"Cer_AP t30:0","Cer AP t30:0","Cer_AP","C30 H61 N O5",515.455,5.52,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"178","Cer_AP.t30:0_25:0__Np",1.52384395867411,-18.4869879864661,1.24536874968794,0.224566623341315,0.426420146116297,-5.46952679630672,"Cer_AP.t30:0_25:0__Np",27,1.24691523014549,0.223984773469447,0.426010255422281,"Cer_AP t30:0_25:0","Cer AP t30:0 25:0","Cer_AP","C55 H111 N O5",865.8471,7.42,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"179","Cer_AP.t32:1__Np",0.280047760772265,0.327642247098155,1.07953241947197,0.2854346571642,0.48559915547865,-5.96803239563846,"Cer_AP.t32:1__Np",53,1.08196185601698,0.284358906641989,0.486040774348421,"Cer_AP t32:1","Cer AP t32:1","Cer_AP","C32 H63 N O5",541.4707,5.87,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"180","Cer_AP.t32:1__Np",0.280047760772265,0.327642247098155,1.07953241947197,0.2854346571642,0.48559915547865,-5.96803239563846,"Cer_AP.t32:1__Np",53,1.08196185601698,0.284358906641989,0.486040774348421,"Cer_AP t32:1","Cer AP t32:1","Cer_AP","C32 H63 N O5",541.4706,5.87,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"181","Cer_AP.t33:0__Np",-3.09029763161765,-3.94786439635184,-1.60108304228202,0.121946681979259,0.307914247949413,-5.0033507737406,"Cer_AP.t33:0__Np",27,-1.60287720256919,0.121522844333071,0.310203050008102,"Cer_AP t33:0","Cer AP t33:0","Cer_AP","C33 H67 N O5",557.5015,6.01,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"182","Cer_AP.t33:1__Np",0.153489697572515,1.47853263944408,0.779564803135177,0.439253497116737,0.623715155802725,-6.24170718393059,"Cer_AP.t33:1__Np",53,0.782322834839344,0.437642227117831,0.625049757503259,"Cer_AP t33:1","Cer AP t33:1","Cer_AP","C33 H65 N O5",555.4862,5.77,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"183","Cer_AP.t33:1__Np",0.153489697572515,1.47853263944408,0.779564803135177,0.439253497116737,0.623715155802725,-6.24170718393059,"Cer_AP.t33:1__Np",53,0.782322834839344,0.437642227117831,0.625049757503259,"Cer_AP t33:1","Cer AP t33:1","Cer_AP","C33 H65 N O5",555.4863,6.34,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"184","Cer_AP.t33:1__Np",0.153489697572515,1.47853263944408,0.779564803135177,0.439253497116737,0.623715155802725,-6.24170718393059,"Cer_AP.t33:1__Np",53,0.782322834839344,0.437642227117831,0.625049757503259,"Cer_AP t33:1","Cer AP t33:1","Cer_AP","C33 H65 N O5",555.4863,6.35,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"185","Cer_AP.t33:1_1__Np",0.666808354749014,-2.90967064410658,1.24212701962039,0.225739894806275,0.426881570805256,-5.47331347852743,"Cer_AP.t33:1_1__Np",27,1.24472694604835,0.224774802605136,0.42681544899246,"Cer_AP t33:1_1","Cer AP t33:1","Cer_AP","C33 H65 N O5",555.4863,6.35,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"186","Cer_AP.t34:0__Np",3.58378933814507,-11.213202785267,1.00230886586439,0.325817564844535,0.520950062471208,-5.72882429405115,"Cer_AP.t34:0__Np",27,1.00337422195058,0.325293807909424,0.520828050077812,"Cer_AP t34:0","Cer AP t34:0","Cer_AP","C34 H69 N O5",571.5171,6.63,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"187","Cer_AP.t34:1__Np",0.291419364784062,3.48336634452635,1.70970423609251,0.0934053307804356,0.269149609660911,-5.12460856848579,"Cer_AP.t34:1__Np",53,1.71749481681662,0.0919561281082941,0.270295285651652,"Cer_AP t34:1","Cer AP t34:1","Cer_AP","C34 H67 N O5",569.5021,6.83,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"188","Cer_AP.t34:1__Np",0.291419364784062,3.48336634452635,1.70970423609251,0.0934053307804356,0.269149609660911,-5.12460856848579,"Cer_AP.t34:1__Np",53,1.71749481681662,0.0919561281082941,0.270295285651652,"Cer_AP t34:1","Cer AP t34:1","Cer_AP","C34 H67 N O5",569.5021,6.84,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"189","Cer_AP.t36:0__Np",2.40285457416778,-2.95098635130157,0.645461183105697,0.524520859538199,0.682517394360106,-6.01432733058574,"Cer_AP.t36:0__Np",27,0.646146058456264,0.524072408928825,0.690413800400761,"Cer_AP t36:0","Cer AP t36:0","Cer_AP","C36 H73 N O5",599.5486,7.35,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"190","Cer_AP.t37:0__Np",0.0447107678790433,3.35282898425053,0.329568947470522,0.744476803755954,0.861402584067525,-6.16663634365919,"Cer_AP.t37:0__Np",27,0.335479494093322,0.740062439275685,0.859156668597643,"Cer_AP t37:0","Cer AP t37:0","Cer_AP","C37 H75 N O5",613.5644,8.9,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"191","Cer_AP.t37:0__Np",0.0447107678790433,3.35282898425053,0.329568947470522,0.744476803755954,0.861402584067525,-6.16663634365919,"Cer_AP.t37:0__Np",27,0.335479494093322,0.740062439275685,0.859156668597643,"Cer_AP t37:0","Cer AP t37:0","Cer_AP","C37 H75 N O5",613.5643,7.9,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"192","Cer_AP.t37:0_1__Np",0.220226368812752,-0.177624127884937,1.64084250903232,0.113379036789515,0.301941879177553,-4.94529166168513,"Cer_AP.t37:0_1__Np",27,1.67088711922425,0.107217716353627,0.29648769690296,"Cer_AP t37:0_1","Cer AP t37:0","Cer_AP","C37 H75 N O5",613.5644,8.9,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"193","Cer_AP.t38:0__Np",0.384023596889384,3.70769750643572,1.73652577423095,0.0885146670994664,0.26434358008781,-5.08103601603509,"Cer_AP.t38:0__Np",53,1.74157509198785,0.0876120171789899,0.264853604741206,"Cer_AP t38:0","Cer AP t38:0","Cer_AP","C38 H77 N O5",627.5797,9.02,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"194","Cer_AP.t38:0__Np",0.384023596889384,3.70769750643572,1.73652577423095,0.0885146670994664,0.26434358008781,-5.08103601603509,"Cer_AP.t38:0__Np",53,1.74157509198785,0.0876120171789899,0.264853604741206,"Cer_AP t38:0","Cer AP t38:0","Cer_AP","C38 H77 N O5",627.5799,9.4,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"195","Cer_AP.t38:0__Np",0.384023596889384,3.70769750643572,1.73652577423095,0.0885146670994664,0.26434358008781,-5.08103601603509,"Cer_AP.t38:0__Np",53,1.74157509198785,0.0876120171789899,0.264853604741206,"Cer_AP t38:0","Cer AP t38:0","Cer_AP","C38 H77 N O5",627.58,9.36,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"196","Cer_AP.t38:0_1__Np",4.65491726307216,-13.7891860623626,1.22472009579095,0.232119420458346,0.431608634845871,-5.49349804319241,"Cer_AP.t38:0_1__Np",27,1.22601851146469,0.231615425523744,0.432086542964228,"Cer_AP t38:0_1","Cer AP t38:0","Cer_AP","C38 H77 N O5",627.5797,9.02,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"197","Cer_AP.t39:0__Np",0.706819247730075,3.90627814732435,3.16080324386371,0.00264840392774266,0.0230055385962123,-1.99568307344404,"Cer_AP.t39:0__Np",53,3.16982643771223,0.00257956460571173,0.0227470697049125,"Cer_AP t39:0","Cer AP t39:0","Cer_AP","C39 H79 N O5",641.5958,9.82,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"198","Cer_AP.t39:0__Np",0.706819247730075,3.90627814732435,3.16080324386371,0.00264840392774266,0.0230055385962123,-1.99568307344404,"Cer_AP.t39:0__Np",53,3.16982643771223,0.00257956460571173,0.0227470697049125,"Cer_AP t39:0","Cer AP t39:0","Cer_AP","C39 H79 N O5",641.5958,9.81,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"199","Cer_AP.t39:1__Np",0.324776289584959,-0.209344479956249,2.49074075857417,0.0160483127966298,0.0805182590313669,-3.6230197248666,"Cer_AP.t39:1__Np",53,2.50931044686144,0.0153148888789346,0.0775066550220864,"Cer_AP t39:1","Cer AP t39:1","Cer_AP","C39 H77 N O5",639.5798,8.87,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"200","Cer_AP.t39:1__Np",0.324776289584959,-0.209344479956249,2.49074075857417,0.0160483127966298,0.0805182590313669,-3.6230197248666,"Cer_AP.t39:1__Np",53,2.50931044686144,0.0153148888789346,0.0775066550220864,"Cer_AP t39:1","Cer AP t39:1","Cer_AP","C39 H77 N O5",639.58,8.84,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"201","Cer_AP.t40:0__Np",2.71431207255609,-3.72339848381591,0.89127374728497,0.376972274025664,0.569125456505672,-6.14977530307556,"Cer_AP.t40:0__Np",53,0.891738636612169,0.376721115578891,0.56874627565996,"Cer_AP t40:0","Cer AP t40:0","Cer_AP","C40 H81 N O5",655.6107,9.34,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"202","Cer_AP.t40:0__Np",2.71431207255609,-3.72339848381591,0.89127374728497,0.376972274025664,0.569125456505672,-6.14977530307556,"Cer_AP.t40:0__Np",53,0.891738636612169,0.376721115578891,0.56874627565996,"Cer_AP t40:0","Cer AP t40:0","Cer_AP","C40 H81 N O5",655.6113,10.28,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"203","Cer_AP.t40:1__Np",0.226059775659418,1.19437729086943,0.949288380435193,0.346955393227293,0.54354788387156,-6.09733392150356,"Cer_AP.t40:1__Np",53,0.951734315452935,0.345720660869581,0.542343462604033,"Cer_AP t40:1","Cer AP t40:1","Cer_AP","C40 H79 N O5",653.5951,9.29,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"204","Cer_AP.t40:1__Np",0.226059775659418,1.19437729086943,0.949288380435193,0.346955393227293,0.54354788387156,-6.09733392150356,"Cer_AP.t40:1__Np",53,0.951734315452935,0.345720660869581,0.542343462604033,"Cer_AP t40:1","Cer AP t40:1","Cer_AP","C40 H79 N O5",653.5952,9.28,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"205","Cer_AP.t40:1__Np",0.226059775659418,1.19437729086943,0.949288380435193,0.346955393227293,0.54354788387156,-6.09733392150356,"Cer_AP.t40:1__Np",53,0.951734315452935,0.345720660869581,0.542343462604033,"Cer_AP t40:1","Cer AP t40:1","Cer_AP","C40 H79 N O5",653.5954,9.76,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"206","Cer_AP.t40:1_1__Np",-0.306087157235704,1.19335505470553,-0.964396589559667,0.344102870399299,0.54053406362319,-5.76465328123306,"Cer_AP.t40:1_1__Np",27,-0.968315146112876,0.342162202666635,0.539450945637481,"Cer_AP t40:1_1","Cer AP t40:1","Cer_AP","C40 H79 N O5",653.5951,9.29,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"207","Cer_AP.t42:0__Np",0.816602119901338,4.61156787803782,3.63870861088821,0.00130883835239533,0.0149184313260112,-0.981692018734165,"Cer_AP.t42:0__Np",26,3.54194155103764,0.00166059246367864,0.0174137804299274,"Cer_AP t42:0","Cer AP t42:0","Cer_AP","C42 H85 N O5",683.6427,11.08,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"208","Cer_AP.t42:0__Np",0.816602119901338,4.61156787803782,3.63870861088821,0.00130883835239533,0.0149184313260112,-0.981692018734165,"Cer_AP.t42:0__Np",26,3.54194155103764,0.00166059246367864,0.0174137804299274,"Cer_AP t42:0","Cer AP t42:0","Cer_AP","C42 H85 N O5",683.642,10.22,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"209","Cer_AP.t42:0_1__Np",3.85176114748853,-13.7242917469812,1.25200479555625,0.222658604623464,0.423487934283844,-5.43429686458608,"Cer_AP.t42:0_1__Np",26,1.25316787086077,0.222216617372376,0.423339022293693,"Cer_AP t42:0_1","Cer AP t42:0","Cer_AP","C42 H85 N O5",683.642,10.22,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"210","Cer_AP.t42:1__Np",0.161365314857688,1.03834005591001,0.981697670767194,0.335673794034059,0.533048153145491,-5.74846097324763,"Cer_AP.t42:1__Np",27,0.993924978523944,0.32978279260008,0.525126088353616,"Cer_AP t42:1","Cer AP t42:1","Cer_AP","C42 H83 N O5",681.6268,10.18,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"211","Cer_AP.t43:0__Np",1.15430052172039,3.95413925314183,4.34480590227451,0.000220692698224971,0.0091745107404952,0.661590591033803,"Cer_AP.t43:0__Np",26,4.26268198158017,0.000270793855002242,0.00991756505607084,"Cer_AP t43:0","Cer AP t43:0","Cer_AP","C43 H87 N O5",697.6583,11.44,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"212","Cer_AP.t44:1__Np",0.364742565277837,1.30545367685032,1.23949208789466,0.220842605188845,0.420721427888406,-5.78763988612911,"Cer_AP.t44:1__Np",53,1.24179951413911,0.219991203262509,0.420475797368737,"Cer_AP t44:1","Cer AP t44:1","Cer_AP","C44 H87 N O5",709.6581,10.99,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"213","Cer_AP.t44:1__Np",0.364742565277837,1.30545367685032,1.23949208789466,0.220842605188845,0.420721427888406,-5.78763988612911,"Cer_AP.t44:1__Np",53,1.24179951413911,0.219991203262509,0.420475797368737,"Cer_AP t44:1","Cer AP t44:1","Cer_AP","C44 H87 N O5",709.658,10.96,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"214","Cer_AP.t45:1__Np",-0.0127629816052258,0.673995648950678,-0.0665850423809198,0.947442793436964,0.981205143522082,-6.21859532219891,"Cer_AP.t45:1__Np",27,-0.0672107040359175,0.946948607017251,0.981179239935945,"Cer_AP t45:1","Cer AP t45:1","Cer_AP","C45 H89 N O5",723.673,11.68,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"215","Cer_AP.t45:1__Np",-0.0127629816052258,0.673995648950678,-0.0665850423809198,0.947442793436964,0.981205143522082,-6.21859532219891,"Cer_AP.t45:1__Np",27,-0.0672107040359175,0.946948607017251,0.981179239935945,"Cer_AP t45:1","Cer AP t45:1","Cer_AP","C45 H89 N O5",723.674,11.38,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"216","Cer_AP.t45:1_1__Np",-0.13612885143252,-2.43711465495434,-0.266233593857889,0.79224733141506,0.897058262419387,-6.1854302186107,"Cer_AP.t45:1_1__Np",27,-0.266819605638754,0.791796662993307,0.898295629360828,"Cer_AP t45:1_1","Cer AP t45:1","Cer_AP","C45 H89 N O5",723.673,11.68,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"217","Cer_AP.t46:0__Np",0.229001360683935,4.42738005982993,1.44596985798095,0.160632339964868,0.359825288369949,-5.21869378793319,"Cer_AP.t46:0__Np",27,1.46527822587111,0.155309548090719,0.355167610957952,"Cer_AP t46:0","Cer AP t46:0","Cer_AP","C46 H93 N O5",739.7054,12.52,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
"218","Cer_AP.t46:1__Np",0.115661568112092,1.04640773899944,0.561544968382571,0.579436125553625,0.716691158901165,-6.06420113061175,"Cer_AP.t46:1__Np",27,0.566186028220094,0.576315048346015,0.712891303161277,"Cer_AP t46:1","Cer AP t46:1","Cer_AP","C46 H91 N O5",737.6893,11.74,"Sphingolipids ","SP","Ceramides","Ceramide a-hydroxy fatty acid-phytospingosine",""
