"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CompoundName","CleanName","LipidABV","Formula","Mass","RT","LargerLipidGroup.ABV","LargerLipidGroup","LIPIDClass_CommonName","LipidClass_LIPID_MAPS","LIPID_MAPS"
"303","Cer_AS.d42:2_1__Np",-0.160889465634686,-1.04917604401198,-0.42916657872383,0.671638264873323,0.793757027946161,-6.84722834837103,"Cer_AS.d42:2_1__Np",26,-0.425512523893718,0.674254494159718,0.796949646096073,"Cer_AS d42:2_1","Cer AS d42:2","Cer_AS","C42 H81 N O4",663.6163,9.59,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"304","Cer_AS.d43:1__Np",0.205734396230663,2.47927178036708,0.798443239644608,0.428319604746097,0.613995098429134,-6.96469920039291,"Cer_AS.d43:1__Np",53,0.800218687641976,0.427296001833093,0.616178003563927,"Cer_AS d43:1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6478,10.91,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"305","Cer_AS.d43:1__Np",0.205734396230663,2.47927178036708,0.798443239644608,0.428319604746097,0.613995098429134,-6.96469920039291,"Cer_AS.d43:1__Np",53,0.800218687641976,0.427296001833093,0.616178003563927,"Cer_AS d43:1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6473,10.54,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"306","Cer_AS.d43:1__Np",0.205734396230663,2.47927178036708,0.798443239644608,0.428319604746097,0.613995098429134,-6.96469920039291,"Cer_AS.d43:1__Np",53,0.800218687641976,0.427296001833093,0.616178003563927,"Cer_AS d43:1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6477,10.92,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"307","Cer_AS.d43:1_1__Np",0.325532234457232,-0.140076236310886,1.73562608390877,0.0949676012674593,0.246196632239026,-5.47727495753252,"Cer_AS.d43:1_1__Np",27,1.75258754545608,0.0919304706848195,0.241006909633175,"Cer_AS d43:1_1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6477,10.92,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"308","Cer_AS.d44:1__Np",0.456244274092956,3.04192670180757,3.24436091938101,0.00333822952441881,0.0249083279898942,-2.42504161492002,"Cer_AS.d44:1__Np",27,3.29865570242012,0.00291488866355644,0.022619536029198,"Cer_AS d44:1","Cer AS d44:1","Cer_AS","C44 H87 N O4",693.6634,11.33,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"309","Cer_AS.d44:2__Np",0.191003444940211,-1.31688002095966,0.142492219084311,0.887253250445182,0.943111361861166,-7.27589891032445,"Cer_AS.d44:2__Np",53,0.142573752965084,0.887188610588063,0.942971828050289,"Cer_AS d44:2","Cer AS d44:2","Cer_AS","C44 H85 N O4",691.6475,11.35,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"310","Cer_AS.d44:2__Np",0.191003444940211,-1.31688002095966,0.142492219084311,0.887253250445182,0.943111361861166,-7.27589891032445,"Cer_AS.d44:2__Np",53,0.142573752965084,0.887188610588063,0.942971828050289,"Cer_AS d44:2","Cer AS d44:2","Cer_AS","C44 H85 N O4",691.6476,10.45,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"311","Cer_AS.d46:1__Np",-0.281339006256654,2.94762259943795,-1.38798792394859,0.177919625063417,0.360837406433496,-5.98594545253719,"Cer_AS.d46:1__Np",26,-1.34544814277423,0.191055594766047,0.379435737270509,"Cer_AS d46:1","Cer AS d46:1","Cer_AS","C46 H91 N O4",721.6945,12.79,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"312","Cer_AS.d46:2__Np",0.197782538552168,-0.00902081555773259,0.545145266440907,0.59069513292546,0.738527534613572,-6.78949366790206,"Cer_AS.d46:2__Np",26,0.540154928475412,0.594067648264192,0.742744084403351,"Cer_AS d46:2","Cer AS d46:2","Cer_AS","C46 H89 N O4",719.6788,11.21,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"313","Cer_AS.d47:1__Np",-0.0629057151888257,3.17399506676167,-0.259720815756208,0.797298942018907,0.881344699439704,-6.90715581222355,"Cer_AS.d47:1__Np",26,-0.254147497862057,0.801546424028527,0.88578432632515,"Cer_AS d47:1","Cer AS d47:1","Cer_AS","C47 H93 N O4",735.7103,12.35,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"314","Cer_AS.d48:1__Np",-0.0522925829123007,2.6752968631911,-0.26234858663134,0.794110605935203,0.878940404727373,-7.25129669597673,"Cer_AS.d48:1__Np",53,-0.263235138757694,0.793429960261022,0.878736892239609,"Cer_AS d48:1","Cer AS d48:1","Cer_AS","C48 H95 N O4",749.7259,13.37,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"315","Cer_AS.d48:1__Np",-0.0522925829123007,2.6752968631911,-0.26234858663134,0.794110605935203,0.878940404727373,-7.25129669597673,"Cer_AS.d48:1__Np",53,-0.263235138757694,0.793429960261022,0.878736892239609,"Cer_AS d48:1","Cer AS d48:1","Cer_AS","C48 H95 N O4",749.7259,12.67,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"316","Cer_AS.d49:1__Np",-0.149849643770771,3.74360015082282,-0.582696913981378,0.565544130011824,0.717991659440627,-6.7679245711908,"Cer_AS.d49:1__Np",26,-0.571632360807951,0.572886351551312,0.727197070017151,"Cer_AS d49:1","Cer AS d49:1","Cer_AS","C49 H97 N O4",763.7416,12.98,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"317","Cer_AS.d50:2__Np",-0.186579312421685,1.26548229603959,-0.978076896578587,0.337814024900051,0.541619180418263,-6.45788572636002,"Cer_AS.d50:2__Np",26,-0.9443068942186,0.354423075633237,0.557497918969037,"Cer_AS d50:2","Cer AS d50:2","Cer_AS","C50 H97 N O4",775.7414,13.29,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"318","Cer_AS.d51:1__Np",0.959847818669259,1.26579342504043,2.19550266950058,0.0327078221849419,0.1150208610975,-4.94947626171831,"Cer_AS.d51:1__Np",53,2.19792564687239,0.0325197097956245,0.116470591391098,"Cer_AS d51:1","Cer AS d51:1","Cer_AS","C51 H101 N O4",791.7727,13.55,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"319","Cer_AS.d51:1__Np",0.959847818669259,1.26579342504043,2.19550266950058,0.0327078221849419,0.1150208610975,-4.94947626171831,"Cer_AS.d51:1__Np",53,2.19792564687239,0.0325197097956245,0.116470591391098,"Cer_AS d51:1","Cer AS d51:1","Cer_AS","C51 H101 N O4",791.7729,13.54,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"320","Cer_AS.d52:2__Np",0.415786014415288,1.28470840379432,2.17300197155475,0.0394828532382078,0.132443922678023,-4.71545657623512,"Cer_AS.d52:2__Np",27,2.19348538986965,0.0377880543466633,0.127493609447873,"Cer_AS d52:2","Cer AS d52:2","Cer_AS","C52 H101 N O4",803.7728,11.4,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"321","Cer_AS.d52:2__Np",0.415786014415288,1.28470840379432,2.17300197155475,0.0394828532382078,0.132443922678023,-4.71545657623512,"Cer_AS.d52:2__Np",27,2.19348538986965,0.0377880543466633,0.127493609447873,"Cer_AS d52:2","Cer AS d52:2","Cer_AS","C52 H101 N O4",803.7726,13.18,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"322","Cer_AS.d52:2_1__Np",0.275164432018991,0.91155368097556,2.1128663072488,0.0447906892637113,0.144823228619333,-4.8274252833416,"Cer_AS.d52:2_1__Np",27,2.15388270596902,0.0410846295175684,0.135091832650988,"Cer_AS d52:2_1","Cer AS d52:2","Cer_AS","C52 H101 N O4",803.7728,11.4,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"323","Cer_BDS.d16:0_19:0__Np",-0.115083884706744,3.88486319231337,-0.641051186340189,0.527577148198726,0.690775928575159,-6.7316424000749,"Cer_BDS.d16:0_19:0__Np",26,-0.616144470076757,0.543599411640717,0.702274933573578,"Cer_BDS d16:0_19:0","Cer BDS d16:0 19:0","Cer_BDS","C35 H71 N O4",569.5383,8.81,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"324","Cer_BDS.d16:0_20:0__Np",-0.266247842795001,4.52385346157941,-1.85933649296193,0.0753092740741629,0.20674527127907,-5.2763303017235,"Cer_BDS.d16:0_20:0__Np",26,-1.74843851677045,0.0931702231180271,0.24370817912221,"Cer_BDS d16:0_20:0","Cer BDS d16:0 20:0","Cer_BDS","C36 H73 N O4",583.5539,8.7,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"325","Cer_BDS.d16:0_24:0__Np",-0.259423595910212,1.72880083664067,-0.94708043255938,0.353057082392643,0.55534924852032,-6.48752566174318,"Cer_BDS.d16:0_24:0__Np",26,-0.931291347244285,0.360977081546954,0.563996406604905,"Cer_BDS d16:0_24:0","Cer BDS d16:0 24:0","Cer_BDS","C40 H81 N O4",639.6161,10.02,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"326","Cer_BDS.d17:0_16:0__Np",0.329814754398408,1.12951905730563,2.65514218535584,0.0136080332064514,0.0676912421038863,-3.74655845131681,"Cer_BDS.d17:0_16:0__Np",27,2.71167271550533,0.0119311972692012,0.0614509452272133,"Cer_BDS d17:0_16:0","Cer BDS d17:0 16:0","Cer_BDS","C33 H67 N O4",541.5067,7.27,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"327","Cer_BDS.d17:0_20:0__Np",-0.283997542665335,4.48945389753253,-1.50822757043197,0.144576696243967,0.31933069151419,-5.82083910236572,"Cer_BDS.d17:0_20:0__Np",26,-1.45481555476389,0.158675624674948,0.338416681408566,"Cer_BDS d17:0_20:0","Cer BDS d17:0 20:0","Cer_BDS","C37 H75 N O4",597.5696,9.2,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"328","Cer_BDS.d18:0_16:0__Np",0.435724954122856,1.96815074233794,4.48804354607807,0.000141069038806213,0.00247735501048245,0.641589741739715,"Cer_BDS.d18:0_16:0__Np",27,4.64445742019209,9.36444551149848e-05,0.001957998380967,"Cer_BDS d18:0_16:0","Cer BDS d18:0 16:0","Cer_BDS","C34 H69 N O4",555.5224,7.76,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"329","Cer_BDS.d18:0_17:0__Np",0.373996948228959,0.571297317937817,2.36422142117297,0.0261628905520217,0.0986123274931751,-4.3456353099542,"Cer_BDS.d18:0_17:0__Np",27,2.39585962346858,0.0243880348646468,0.0955813891664945,"Cer_BDS d18:0_17:0","Cer BDS d18:0 17:0","Cer_BDS","C35 H71 N O4",569.5381,8.26,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"330","Cer_BDS.d18:0_20:0__Np",-0.22205357778371,5.28480112005421,-1.42511767528572,0.16702678310989,0.345941593487389,-5.93618954901707,"Cer_BDS.d18:0_20:0__Np",26,-1.35253985110931,0.188809635263791,0.377209109898205,"Cer_BDS d18:0_20:0","Cer BDS d18:0 20:0","Cer_BDS","C38 H77 N O4",611.5852,9.67,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"331","Cer_BDS.d19:0_16:0__Np",-0.0118770722174446,-1.41610389107992,-0.0316900438291518,0.974981872846654,0.992027010483834,-6.94140231241893,"Cer_BDS.d19:0_16:0__Np",26,-0.0314200661407799,0.975194377335681,0.991961415311013,"Cer_BDS d19:0_16:0","Cer BDS d19:0 16:0","Cer_BDS","C35 H71 N O4",569.5383,8.04,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"332","Cer_BDS.d28:0_20:0__Np",-0.405383485519826,5.21724926063279,-1.56466391122907,0.130781244181638,0.29966411068391,-5.7394406721786,"Cer_BDS.d28:0_20:0__Np",26,-1.53540355304425,0.137764008037006,0.311667155334839,"Cer_BDS d28:0_20:0","Cer BDS d28:0 20:0","Cer_BDS","C48 H97 N O4",751.7417,13.32,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"333","Cer_BDS.d50:0__Np",2.34806375150554,1.55237911992153,0.732406701738215,0.471028372627877,0.648500319325149,-6.6681518817774,"Cer_BDS.d50:0__Np",26,0.733102078218662,0.470596725422597,0.650563644170906,"Cer_BDS d50:0","Cer BDS d50:0","Cer_BDS","C50 H101 N O4",779.773,13.82,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-dihydrosphingosine",""
"334","Cer_BS.d16:1_15:0__Np",0.0491358144585532,3.37539158851738,0.189053195056171,0.850802239546873,0.922957881484212,-7.26806938487914,"Cer_BS.d16:1_15:0__Np",53,0.189468014888771,0.850478075319835,0.922606225230464,"Cer_BS d16:1_15:0","Cer BS d16:1 15:0","Cer_BS","C31 H61 N O4",511.4601,6.43,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"335","Cer_BS.d16:1_15:0__Np",0.0491358144585532,3.37539158851738,0.189053195056171,0.850802239546873,0.922957881484212,-7.26806938487914,"Cer_BS.d16:1_15:0__Np",53,0.189468014888771,0.850478075319835,0.922606225230464,"Cer_BS d16:1_15:0","Cer BS d16:1 15:0","Cer_BS","C31 H61 N O4",511.46,6.45,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"336","Cer_BS.d16:1_16:0__Np",0.0854737608924136,0.132370248075815,0.407597715382039,0.68527673952265,0.800132171381548,-7.20202936778851,"Cer_BS.d16:1_16:0__Np",53,0.408861751131347,0.684353002433307,0.801223115603918,"Cer_BS d16:1_16:0","Cer BS d16:1 16:0","Cer_BS","C32 H63 N O4",525.4756,6.41,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"337","Cer_BS.d16:1_16:0__Np",0.0854737608924136,0.132370248075815,0.407597715382039,0.68527673952265,0.800132171381548,-7.20202936778851,"Cer_BS.d16:1_16:0__Np",53,0.408861751131347,0.684353002433307,0.801223115603918,"Cer_BS d16:1_16:0","Cer BS d16:1 16:0","Cer_BS","C32 H63 N O4",525.4757,6.39,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"338","Cer_BS.d16:1_19:0__Np",0.147970017973754,1.25791760367602,0.650446668543605,0.518326339180654,0.685418327839649,-7.07239037515418,"Cer_BS.d16:1_19:0__Np",53,0.652209610214324,0.517194851400845,0.685666067233011,"Cer_BS d16:1_19:0","Cer BS d16:1 19:0","Cer_BS","C35 H69 N O4",567.5225,8.44,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"339","Cer_BS.d16:1_19:0__Np",0.147970017973754,1.25791760367602,0.650446668543605,0.518326339180654,0.685418327839649,-7.07239037515418,"Cer_BS.d16:1_19:0__Np",53,0.652209610214324,0.517194851400845,0.685666067233011,"Cer_BS d16:1_19:0","Cer BS d16:1 19:0","Cer_BS","C35 H69 N O4",567.5226,8.42,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"340","Cer_BS.d16:1_21:0__Np",0.387435666464423,0.327453608511778,2.69925441126889,0.0122917749562135,0.062478716371321,-3.65226280914118,"Cer_BS.d16:1_21:0__Np",27,2.74268922582942,0.011101598168557,0.0584717659194588,"Cer_BS d16:1_21:0","Cer BS d16:1 21:0","Cer_BS","C37 H73 N O4",595.5537,9.37,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"341","Cer_BS.d16:1_23:0__Np",-0.169110497009333,0.975359068861774,-0.827344876349157,0.416209972755677,0.606978864100983,-6.59364314360317,"Cer_BS.d16:1_23:0__Np",26,-0.802404138694461,0.430193697441731,0.618204276323673,"Cer_BS d16:1_23:0","Cer BS d16:1 23:0","Cer_BS","C39 H77 N O4",623.5849,10.23,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"342","Cer_BS.d16:1_23:1__Np",-0.128998799463777,-0.0289833868054207,-0.194080362351887,0.847684609599449,0.920433661915819,-6.92252618417581,"Cer_BS.d16:1_23:1__Np",27,-0.194415405967823,0.84742183824968,0.921263094318797,"Cer_BS d16:1_23:1","Cer BS d16:1 23:1","Cer_BS","C39 H75 N O4",621.565,9.71,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"343","Cer_BS.d16:1_24:0__Np",0.523660132545637,2.23877545915654,4.97311312057524,4.01747928349578e-05,0.00116908647149727,1.87745711810044,"Cer_BS.d16:1_24:0__Np",27,5.1201373089885,2.73210128099069e-05,0.00088337941418699,"Cer_BS d16:1_24:0","Cer BS d16:1 24:0","Cer_BS","C40 H79 N O4",637.6008,10.14,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"344","Cer_BS.d16:1_26:1__Np",0.573831005351967,2.04096274402019,3.44247198549983,0.00212821508674992,0.0185733385081422,-1.983440902513,"Cer_BS.d16:1_26:1__Np",26,3.28823060715644,0.00309962194366403,0.0237723333395223,"Cer_BS d16:1_26:1","Cer BS d16:1 26:1","Cer_BS","C42 H81 N O4",663.6163,10.11,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"345","Cer_BS.d17:1_16:0__Np",0.144000617535617,2.57653214573021,1.34833893565522,0.189664185621341,0.374855927035708,-6.03798819574077,"Cer_BS.d17:1_16:0__Np",27,1.38708304498806,0.17765987570599,0.363437777366911,"Cer_BS d17:1_16:0","Cer BS d17:1 16:0","Cer_BS","C33 H65 N O4",539.4914,6.86,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"346","Cer_BS.d17:1_19:0__Np",0.229149981892805,2.74958491858007,1.67436509184076,0.106551651585242,0.264448022271261,-5.57357769028664,"Cer_BS.d17:1_19:0__Np",27,1.70388994325306,0.100802259399418,0.258940883832603,"Cer_BS d17:1_19:0","Cer BS d17:1 19:0","Cer_BS","C36 H71 N O4",581.5382,8.88,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"347","Cer_BS.d17:1_20:0__Np",-0.187608072237421,1.78868901803689,-1.06036397584533,0.299556762280189,0.502420573883893,-6.37495212294463,"Cer_BS.d17:1_20:0__Np",26,-1.01799003180168,0.318835693510986,0.525672446525195,"Cer_BS d17:1_20:0","Cer BS d17:1 20:0","Cer_BS","C37 H73 N O4",595.5538,8.84,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"348","Cer_BS.d17:1_24:0__Np",-1.77036217122889,0.562376743929909,-0.997755707941903,0.32797752510811,0.533938236679496,-6.43901112636352,"Cer_BS.d17:1_24:0__Np",27,-0.99888867641074,0.327419442075707,0.533776233299891,"Cer_BS d17:1_24:0","Cer BS d17:1 24:0","Cer_BS","C41 H81 N O4",651.6162,10.6,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"349","Cer_BS.d18:1_16:0__Np",0.469134377723468,1.98223955626718,4.40840541190089,0.000173364573652847,0.0027269778882691,0.439461810647945,"Cer_BS.d18:1_16:0__Np",27,4.53599085954725,0.000124058600098086,0.00218794258354807,"Cer_BS d18:1_16:0","Cer BS d18:1 16:0","Cer_BS","C34 H67 N O4",553.5069,7.39,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"350","Cer_BS.d18:1_19:0__Np",-0.181259729723518,1.43402606134589,-1.06965118227065,0.295439561540222,0.499117053168096,-6.36520840020799,"Cer_BS.d18:1_19:0__Np",26,-1.02320956989133,0.316412383362493,0.523903291940173,"Cer_BS d18:1_19:0","Cer BS d18:1 19:0","Cer_BS","C37 H73 N O4",595.5539,9.36,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"351","Cer_BS.d19:1_20:0__Np",-0.575203991138027,0.327245843006113,-2.43036802759473,0.0229474770365938,0.0920792325060097,-4.22006899523784,"Cer_BS.d19:1_20:0__Np",26,-2.37571510600529,0.0258453646953225,0.0990676018442314,"Cer_BS d19:1_20:0","Cer BS d19:1 20:0","Cer_BS","C39 H77 N O4",623.585,9.6,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"352","Cer_BS.d19:1_24:0__Np",1.66729369656565,-1.37153388738248,0.59460355776562,0.557685050978919,0.712605101880597,-6.76079403153889,"Cer_BS.d19:1_24:0__Np",26,0.595143789617621,0.557317834630494,0.71444709197125,"Cer_BS d19:1_24:0","Cer BS d19:1 24:0","Cer_BS","C43 H85 N O4",679.6475,11.38,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"353","Cer_BS.d48:1__Np",-2.47275745666104,2.35956656961722,-1.36084925381741,0.186231519692073,0.373747394692367,-6.02160623637998,"Cer_BS.d48:1__Np",26,-1.36175879110741,0.185920988504528,0.37506417784969,"Cer_BS d48:1","Cer BS d48:1","Cer_BS","C48 H95 N O4",749.7256,12.97,"Sphingolipids ","SP","Ceramides","Ceramide β-hydroxy fatty acid-Sphingosine",""
"354","Cer_EODS.d14:0_16:2_16:0__Np",-0.385355318587516,1.80499803858615,-1.83729910391302,0.0786065706556932,0.214161842017841,-5.31307770516281,"Cer_EODS.d14:0_16:2_16:0__Np",26,-1.78466928246942,0.0869627062892438,0.231106370138538,"Cer_EODS d14:0_16:2_16:0","Cer EODS d14:0 16:2 16:0","Cer_EODS","C46 H87 N O5",733.6556,12.34,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"355","Cer_EODS.d15:0_16:2_18:0__Np",1.07068949896081,1.03711070510814,6.25966611941142,1.51884640288625e-06,0.000110496075809975,5.12218424921243,"Cer_EODS.d15:0_16:2_18:0__Np",27,6.33207911193114,1.2566036691669e-06,9.14179169318918e-05,"Cer_EODS d15:0_16:2_18:0","Cer EODS d15:0 16:2 18:0","Cer_EODS","C49 H93 N O5",775.7032,13.27,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"356","Cer_EODS.d15:0_19:0_16:0__Np",0.481557429798116,1.1983500834791,2.16994388468491,0.0397384802163999,0.132880225486484,-4.72120229763789,"Cer_EODS.d15:0_19:0_16:0__Np",27,2.18568478646858,0.0384178820755532,0.129243973225271,"Cer_EODS d15:0_19:0_16:0","Cer EODS d15:0 19:0 16:0","Cer_EODS","C50 H99 N O5",793.7514,12.76,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"357","Cer_EODS.d17:0_15:1_22:0__Np",-0.245714430142312,2.29581590929886,-1.44313110297682,0.161937511654201,0.339333987682289,-5.91165202438648,"Cer_EODS.d17:0_15:1_22:0__Np",26,-1.38104234806875,0.179991150023927,0.367081035537368,"Cer_EODS d17:0_15:1_22:0","Cer EODS d17:0 15:1 22:0","Cer_EODS","C54 H105 N O5",847.7991,13.64,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"358","Cer_EODS.d17:0_16:0_22:0__Np",1.05477830207437,1.31474289127972,4.21663920244638,0.000284571399243018,0.00394334653236753,-0.0454627487456181,"Cer_EODS.d17:0_16:0_22:0__Np",27,4.24160586130277,0.000265845744616375,0.00370754373373734,"Cer_EODS d17:0_16:0_22:0","Cer EODS d17:0 16:0 22:0","Cer_EODS","C55 H109 N O5",863.8301,14.09,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"359","Cer_EODS.d17:0_21:0_16:0__Np",0.805689534093672,1.57890594885934,4.41582429516043,0.000170068069421191,0.0027269778882691,0.458275679681054,"Cer_EODS.d17:0_21:0_16:0__Np",27,4.46119621277711,0.000150598362349038,0.00243467352464278,"Cer_EODS d17:0_21:0_16:0","Cer EODS d17:0 21:0 16:0","Cer_EODS","C54 H107 N O5",849.814,13.62,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"360","Cer_EODS.d17:0_21:1_22:0__Np",-0.283350033713659,1.46690102457763,-0.790752207476378,0.436850048516228,0.62315374567756,-6.62338143363207,"Cer_EODS.d17:0_21:1_22:0__Np",26,-0.783313188239856,0.441105120934238,0.629995534683992,"Cer_EODS d17:0_21:1_22:0","Cer EODS d17:0 21:1 22:0","Cer_EODS","C60 H117 N O5",931.8929,14.49,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"361","Cer_EODS.d18:0_15:1_20:0__Np",10.6802505463471,-5.06721457897266,3.61508886383329,0.00132460759985773,0.0136446304976495,-1.53886001933693,"Cer_EODS.d18:0_15:1_20:0__Np",27,3.61897120331994,0.00130860367923651,0.0132453450663591,"Cer_EODS d18:0_15:1_20:0","Cer EODS d18:0 15:1 20:0","Cer_EODS","C53 H103 N O5",833.7834,13.37,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"362","Cer_EODS.d18:0_34:2_18:2__Np",1.33023952165224,2.58699682259562,4.20105916330948,0.000296242611539303,0.00405678117449116,-0.0847257631112965,"Cer_EODS.d18:0_34:2_18:2__Np",27,4.2181889885249,0.000282423106239734,0.00382256390305873,"Cer_EODS d18:0_34:2_18:2","Cer EODS d18:0 34:2 18:2","Cer_EODS","C70 H131 N O5",1066.0028,14.49,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"363","Cer_EODS.d19:0_13:1_16:1__Np",-0.567163191614798,-0.772040679825408,-1.79607615153032,0.0851105700339054,0.226663652882836,-5.38093054893376,"Cer_EODS.d19:0_13:1_16:1__Np",26,-1.77386861155236,0.0887750144952543,0.233787594734109,"Cer_EODS d19:0_13:1_16:1","Cer EODS d19:0 13:1 16:1","Cer_EODS","C48 H91 N O5",761.6893,11.21,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
"364","Cer_EODS.d19:0_15:1_16:1__Np",-0.809325695281616,-0.289508275826235,-2.24469227723203,0.0342949283119308,0.118807430223474,-4.58400634540836,"Cer_EODS.d19:0_15:1_16:1__Np",26,-2.22386002818489,0.0358236195682733,0.122314058340173,"Cer_EODS d19:0_15:1_16:1","Cer EODS d19:0 15:1 16:1","Cer_EODS","C50 H95 N O5",789.7206,11.91,"Sphingolipids ","SP","Ceramides","Ceramide esterified ω-hydroxy fatty acid-dihydrosphingosine",""
